1,35025,1,35175
3,35025,1,35100
2,35100,1,35175
3,35175,1,35325
0,35175,1,35250
2,35250,1,35325
1,35250,1,35400
0,35325,1,35475
2,35400,1,35550
3,35400,1,35475
1,35475,1,35625
3,35550,1,35700
2,35625,1,35700
0,35625,1,35775
1,35700,1,35775
3,35775,1,35850
2,35775,1,35925
0,35850,1,35925
1,35850,1,35925
3,35925,1,36000
0,36000,0
1,36000,0
2,36075,0
3,36150,0
1,36200,0
2,36250,0
3,36300,0
0,36300,0
1,36375,0
2,36450,0
1,36500,0
0,36550,0
2,36600,0
3,36600,0
1,36675,0
0,36750,0
2,36800,0
1,36850,0
0,36900,0
3,36900,0
2,36975,0
1,37050,0
2,37100,0
3,37150,0
1,37200,1,37350
0,37200,1,37275
2,37275,1,37425
0,37350,1,37500
1,37425,1,37575
2,37500,0
3,37500,1,37725
0,37575,1,37650
2,37650,1,37725
1,37650,1,37800
0,37725,1,37875
2,37800,1,37950
3,37800,1,37875
1,37875,1,38025
3,37950,1,38100
2,38025,1,38175
1,38100,0
0,38100,1,38325
3,38175,1,38250
1,38250,1,38325
2,38250,1,38400
3,38325,1,38400
1,38400,0
0,38400,1,38475
3,38475,0
0,38550,1,38625
2,38600,0
1,38650,0
0,38700,1,38775
3,38700,0
2,38775,0
0,38850,1,38925
1,38925,0
2,39000,0
3,39000,1,39075
0,39075,0
3,39150,1,39225
1,39200,0
2,39250,0
3,39300,1,39375
0,39300,0
1,39375,0
2,39450,0
1,39500,0
0,39550,0
2,39600,1,39750
3,39600,1,39675
1,39675,1,39900
3,39750,1,39825
2,39825,1,39900
0,39900,1,40125
3,39900,1,39975
1,39975,1,40125
3,40050,1,40200
2,40125,1,40200
1,40200,1,40350
0,40200,1,40275
2,40275,1,40425
0,40350,1,40425
3,40350,1,40425
2,40500,1,40575
0,40500,1,40575
0,40650,1,40725
1,40650,1,40725
1,40800,0
2,40800,0
3,40800,0
0,40850,0
3,40900,0
1,40950,0
2,41000,0
1,41050,0
0,41100,0
3,41100,0
3,41175,0
0,41250,0
2,41275,0
1,41325,0
2,41400,0
3,41400,0
0,41475,0
3,41550,0
1,41575,0
2,41625,0
0,41700,0
1,41700,0
3,41750,0
0,41800,0
2,41850,0
1,41900,0
0,41950,0
2,42000,1,42150
3,42000,1,42075
1,42075,1,42225
3,42150,1,42300
2,42225,1,42375
1,42300,0
0,42300,1,42525
3,42375,1,42450
1,42450,1,42525
2,42450,1,42600
3,42525,1,42675
1,42600,1,42750
0,42600,1,42675
2,42675,1,42825
0,42750,1,42900
1,42825,1,42975
2,42900,0
3,42900,1,43125
0,42975,1,43050
2,43050,1,43125
1,43050,1,43162
0,43125,1,43200
2,43200,0
3,43200,0
1,43250,0
3,43300,0
0,43350,0
2,43400,0
0,43450,0
3,43500,0
1,43500,0
3,43575,0
1,43650,0
2,43675,0
0,43725,0
3,43800,0
2,43800,0
1,43875,0
3,43950,0
1,43975,0
2,44025,0
3,44100,0
0,44100,0
0,44175,0
1,44250,0
2,44300,0
3,44350,0
0,44400,1,44475
1,44400,1,44550
2,44475,1,44625
0,44550,1,44700
1,44625,1,44775
3,44700,1,44925
2,44700,0
0,44775,1,44850
1,44850,1,45000
2,44850,1,44925
0,44925,1,45075
3,45000,1,45075
2,45000,1,45150
1,45075,1,45225
3,45150,1,45300
2,45225,1,45375
0,45300,1,45525
1,45300,0
3,45375,1,45450
1,45450,1,45525
2,45450,0
2,45525,0
1,45600,0
0,45600,0
3,45650,0
0,45700,0
2,45750,0
1,45800,0
2,45850,0
3,45900,0
0,45900,0
0,45975,0
3,46050,0
1,46075,0
2,46125,0
1,46200,0
0,46200,0
3,46275,0
0,46350,0
2,46375,0
1,46425,0
3,46500,0
2,46500,0
0,46550,0
3,46600,0
1,46650,0
2,46700,0
3,46750,0
0,46800,0
1,46800,0
1,46875,0
2,46950,0
2,47025,0
3,47100,1,47325
1,47100,0
0,47175,1,47250
2,47250,1,47325
1,47250,1,47400
0,47325,1,47475
2,47400,1,47550
3,47400,1,47475
1,47475,1,47625
3,47550,1,47700
2,47625,1,47775
1,47700,0
0,47700,1,47925
3,47775,1,47850
1,47850,1,47925
2,47850,1,48000
3,47925,1,48000
0,48000,1,48075
1,48000,1,48075
0,48150,1,48225
1,48150,1,48300
2,48225,1,48300
0,48300,1,48375
3,48300,1,48375
3,48450,1,48525
0,48450,1,48600
1,48525,1,48600
3,48600,1,48750
2,48600,1,48675
2,48750,1,48900
0,48750,1,48825
3,48825,1,48900
1,48900,1,48975
0,48900,1,48975
2,49050,0
1,49050,0
0,49125,0
3,49200,1,49275
2,49200,1,49350
1,49250,1,49500
0,49300,1,49725
3,49350,1,49425
3,49500,1,49575
3,49650,1,49725
0,49800,1,49875
2,49800,0
2,49875,0
0,49950,0
3,49950,1,50025
0,50025,0
1,50100,1,50175
3,50100,0
3,50175,0
2,50250,1,50325
1,50250,0
1,50325,0
3,50400,0
0,50400,0
2,50460,0
3,50520,0
0,50580,0
1,50640,0
2,50700,0
3,50700,0
0,50760,0
2,50820,0
1,50880,0
3,50940,0
2,51000,0
0,51000,0
1,51060,0
0,51120,0
2,51180,0
3,51240,0
1,51300,0
0,51300,0
2,51350,0
1,51400,0
0,51450,0
3,51500,0
0,51550,0
2,51600,0
1,51600,0
3,51660,0
2,51720,0
1,51780,0
0,51840,0
2,51900,0
3,51900,0
1,51950,0
3,52000,0
2,52050,0
0,52100,0
2,52150,0
3,52200,0
1,52200,0
0,52260,0
1,52320,0
3,52380,0
2,52440,0
0,52500,0
1,52500,0
3,52550,0
0,52600,0
1,52650,0
2,52700,0
1,52750,0
3,52800,0
0,52800,0
2,52850,0
1,52900,0
3,52950,0
0,53000,0
1,53050,0
2,53100,0
3,53100,0
0,53150,0
2,53200,0
3,53250,0
1,53300,0
3,53350,0
2,53400,0
0,53400,0
1,53450,0
3,53500,0
0,53550,0
2,53600,0
3,53650,0
1,53700,0
0,53700,0
2,53750,0
1,53800,0
0,53850,0
3,53900,0
0,53950,0
2,54000,0
1,54000,0
3,54050,0
0,54100,0
2,54150,0
1,54200,0
0,54250,0
2,54300,0
3,54300,0
1,54350,0
3,54400,0
2,54450,0
0,54500,0
2,54550,0
3,54600,1,54675
1,54600,0
0,54675,1,54750
2,54750,0
1,54750,1,54825
3,54825,1,54900
0,54900,0
2,54900,1,55050
1,54975,1,55050
3,55050,0
0,55050,1,55200
1,55125,1,55200
2,55200,1,55275
3,55200,1,55350
0,55275,1,55425
2,55350,1,55425
1,55425,1,55575
3,55425,1,55500
0,55500,1,55575
3,55575,1,55650
1,55650,1,55725
0,55650,1,55800
2,55725,1,55875
1,55800,1,55875
0,55875,1,55950
3,55875,1,56025
2,55950,1,56100
0,56025,1,56100
1,56100,1,56250
3,56100,1,56175
2,56175,1,56250
0,56250,1,56325
3,56250,1,56400
2,56325,1,56400
1,56400,1,56475
0,56400,1,56550
3,56475,1,56625
1,56550,1,56625
2,56625,1,56775
0,56625,1,56700
3,56700,1,56775
0,56775,1,56850
2,56850,1,56925
3,56850,1,57000
1,56925,1,57075
2,57000,1,57075
3,57075,1,57150
0,57075,1,57225
1,57150,1,57300
3,57225,1,57300
2,57300,1,57450
0,57300,1,57375
1,57375,1,57450
3,57450,1,57525
0,57450,1,57600
1,57525,1,57600
3,57600,1,57750
2,57600,1,57675
0,57675,1,57825
2,57750,1,57825
3,57825,1,57900
1,57825,1,57975
0,57900,1,57975
3,57975,1,58050
0,58050,1,58200
1,58050,1,58125
2,58125,1,58275
1,58200,1,58275
3,58275,1,58425
0,58275,1,58350
2,58350,1,58500
0,58425,1,58500
3,58500,1,58575
1,58500,1,58650
2,58575,1,58650
3,58650,1,58800
0,58650,1,58725
2,58725,1,58800
1,58800,0
0,58800,0
1,58875,0
2,58950,1,59100
3,58950,1,59025
3,59100,0
1,59100,0
3,59175,0
1,59250,1,59400
0,59250,1,59325
0,59400,0
3,59400,0
0,59475,0
2,59550,1,59625
3,59550,1,59700
1,59700,0
1,59775,0
2,59850,0
2,59925,0
0,60000,0
3,60000,0
1,60060,0
0,60120,0
3,60180,0
2,60240,0
1,60300,0
0,60300,0
3,60360,0
1,60420,0
2,60480,0
0,60540,0
1,60600,0
3,60600,0
2,60660,0
3,60720,0
1,60780,0
0,60840,0
2,60900,0
3,60900,0
1,60950,0
2,61000,0
3,61050,0
0,61100,0
3,61150,0
1,61200,0
2,61200,0
0,61260,0
1,61320,0
2,61380,0
3,61440,0
1,61500,0
0,61500,0
2,61550,0
0,61600,0
1,61650,0
3,61700,0
1,61750,0
0,61800,0
2,61800,0
3,61860,0
2,61920,0
0,61980,0
1,62040,0
3,62100,0
2,62100,0
0,62175,0
3,62250,0
1,62250,0
2,62325,0
0,62400,0
3,62400,0
1,62450,0
2,62500,0
0,62550,0
3,62600,0
2,62650,0
1,62700,0
0,62700,0
3,62750,0
1,62800,0
0,62850,0
2,62900,0
0,62950,0
1,63000,0
3,63000,0
2,63050,0
0,63100,0
3,63150,0
1,63200,0
0,63250,0
2,63300,0
3,63300,0
1,63350,0
2,63400,0
3,63450,0
0,63500,0
3,63550,0
1,63600,0
2,63600,0
0,63650,0
3,63700,0
1,63750,0
2,63800,0
3,63850,0
1,63900,0
0,63900,0
2,63950,0
0,64000,0
1,64050,0
3,64100,0
1,64150,0
2,64200,0
0,64237,0
3,64275,0
2,64312,0
1,64350,0
0,64350,0
3,64425,0
2,64500,0
1,64500,0
3,64575,0
1,64650,0
0,64650,0
1,64725,0
3,64800,0
0,64800,1,65025
2,64800,1,64950
1,64875,1,64950
3,64950,1,65100
1,65025,1,65100
0,65100,0
2,65100,0
1,65250,0
3,65250,1,65475
0,65250,1,65400
2,65325,1,65400
1,65400,1,65550
2,65475,1,65550
3,65550,0
0,65550,0
2,65700,0
3,65700,1,65850
1,65700,1,65925
0,65775,1,65925
2,65850,1,65925
3,65925,1,66000
1,66000,0
0,66000,1,66225
2,66000,1,66150
1,66150,1,66300
2,66225,1,66300
3,66300,0
0,66300,1,66375
1,66375,1,66450
2,66450,0
0,66450,1,66600
3,66450,1,66675
2,66600,1,66750
0,66675,1,66750
1,66750,0
3,66750,1,66825
2,66825,1,66900
0,66900,1,66975
3,66900,1,67050
1,66900,1,67050
2,67050,0
0,67050,1,67125
1,67125,0
2,67200,1,67350
3,67200,0
0,67200,1,67350
3,67350,1,67425
1,67350,0
2,67425,1,67500
1,67500,1,67650
0,67500,0
3,67500,1,67650
0,67650,1,67800
2,67650,0
1,67725,1,67800
3,67800,0
2,67800,0
3,67900,0
2,67900,0
3,68000,0
2,68000,0
3,68100,0
2,68100,0
3,68200,0
2,68200,0
3,68300,0
2,68300,0
0,68400,0
2,68525,0
1,68675,0
3,68750,0
0,68825,0
1,68875,0
3,68925,0
2,68975,0
1,69125,0
2,69150,0
3,69175,0
1,69300,0
2,69342,0
0,69385,0
3,69428,0
2,69471,0
1,69514,0
0,69557,0
3,69600,0
2,69600,0
1,69600,0
0,70200,0
3,70800,0
1,70800,0
2,71900,0
0,71950,0
3,72000,0
1,72600,0
2,72618,0
1,73200,0
0,73200,0
2,74400,0
0,74400,0
3,74418,0
2,75000,0
1,75018,0
3,75600,0
1,75600,0
3,76200,0
0,76200,0
2,76800,0
0,76800,0
3,77400,0
1,77400,0
2,77700,0
1,78000,1,78600
0,78000,1,79200
3,78600,1,79125
2,79200,0
1,79200,0
3,79200,1,79800
0,79300,0
1,79400,0
2,79500,0
1,79600,0
0,79700,0
2,79800,0
1,79800,1,80400
3,79900,0
2,80000,0
0,80100,0
2,80200,0
3,80300,0
0,80400,0
2,80400,1,81600
1,80500,0
0,80600,0
3,80700,0
0,80800,0
1,80900,0
0,81000,0
3,81000,0
1,81100,0
3,81200,0
0,81300,0
3,81400,0
1,81500,0
0,81600,1,82200
3,81600,0
3,81700,0
1,81800,0
2,81900,0
3,82000,0
2,82100,0
1,82200,0
3,82200,1,82800
1,82300,0
2,82400,0
0,82500,0
1,82600,0
0,82700,0
2,82800,0
1,82800,1,83700
2,82900,0
3,83000,0
2,83100,0
0,83200,0
3,83300,0
2,83400,0
0,83400,0
3,83500,0
0,83600,0
3,83700,0
3,83800,0
3,83900,0
1,84000,0
2,84000,1,84600
0,84100,0
1,84200,0
3,84300,0
1,84400,0
0,84500,0
3,84600,0
1,84600,1,85200
2,84700,0
3,84800,0
0,84900,0
3,85000,0
2,85100,0
0,85200,0
3,85200,1,85800
1,85300,0
0,85400,0
2,85500,0
0,85600,0
1,85700,0
2,85800,0
0,85800,1,86400
3,85900,0
2,86000,0
1,86100,0
2,86200,0
3,86300,0
2,86400,1,87000
1,86400,1,86500
0,86500,1,86600
1,86600,1,86700
3,86700,1,86800
1,86800,1,86900
0,86900,1,87000
3,87000,1,87300
1,87000,1,87100
0,87100,1,87200
2,87200,1,87300
0,87300,1,87600
3,87400,1,87500
1,87500,1,87600
3,87600,1,88125
2,87600,0
0,87675,0
2,87750,0
1,87825,0
0,87900,0
2,87975,0
0,88050,0
1,88125,0
3,88200,0
2,88256,0
1,88312,0
0,88368,0
3,88462,0
2,88556,0
0,88650,0
3,88675,0
1,88700,0
2,88750,0
0,88800,1,89175
3,88800,1,88875
1,88800,1,88875
1,89025,1,89100
3,89025,1,89100
0,89250,1,89625
1,89250,1,89325
3,89250,1,89325
1,89550,1,89625
3,89550,1,89625
0,89700,1,90000
1,89700,1,89775
3,89700,1,89775
2,90000,0
3,90000,0
0,90112,0
2,90150,0
3,90150,0
0,90262,0
2,90300,0
1,90300,0
3,90375,0
1,90412,0
0,90450,0
2,90525,0
1,90600,0
3,90600,0
0,90675,0
2,90750,0
1,90750,0
3,90825,0
0,90900,0
1,90900,0
2,90975,0
2,91050,0
1,91125,0
2,91200,1,91575
0,91200,1,91275
3,91200,1,91275
3,91425,1,91500
0,91425,1,91500
2,91650,1,92025
3,91650,1,91725
0,91650,1,91725
3,91950,1,92025
0,91950,1,92025
2,92100,1,92400
3,92100,1,92175
0,92100,1,92175
3,92400,0
1,92400,0
0,92475,0
2,92512,0
3,92550,0
1,92625,0
2,92700,0
3,92700,0
0,92775,0
2,92850,0
1,92850,0
3,92925,0
2,92962,0
0,93000,0
0,93075,0
3,93150,0
3,93225,0
0,93300,0
2,93337,0
1,93375,0
0,93412,0
3,93450,0
1,93487,0
2,93525,0
3,93562,0
1,93600,1,93975
0,93600,1,93675
0,93825,1,93900
2,93825,1,93900
1,94050,1,94425
0,94050,1,94125
2,94050,1,94125
0,94350,1,94425
2,94350,1,94425
1,94500,1,94800
0,94500,1,94575
2,94500,1,94575
0,94800,0
3,94800,0
2,94800,0
0,94950,0
2,95025,0
0,95100,0
3,95100,0
1,95100,0
2,95212,0
1,95250,0
0,95325,0
3,95400,0
2,95400,0
1,95475,0
3,95512,0
2,95550,0
0,95550,0
0,95700,0
3,95700,0
1,95730,0
2,95760,0
3,95790,0
0,95850,0
1,95850,0
3,96000,1,96375
2,96000,1,96075
1,96000,1,96075
2,96225,1,96300
1,96225,1,96300
3,96450,1,96825
2,96450,1,96525
1,96450,1,96525
2,96750,1,96825
1,96750,1,96825
2,96900,1,96975
1,96900,1,96975
3,96900,1,97200
0,97200,0
2,97200,0
1,97300,0
1,97400,0
3,97500,0
0,97500,0
3,97600,0
2,97600,0
3,97700,0
2,97700,0
0,97800,0
1,97800,0
3,97950,0
0,97950,0
2,98025,0
3,98100,0
1,98100,0
2,98175,0
1,98250,0
0,98400,0
3,98400,1,98700
2,98400,1,98550
0,98550,0
2,98700,0
1,98700,1,98850
0,98775,0
3,98850,0
2,98850,1,99000
1,99000,0
0,99000,0
3,99150,0
0,99150,1,99300
2,99300,0
3,99300,0
0,99375,0
1,99450,0
2,99450,1,99600
3,99600,0
1,99600,1,99750
3,99750,0
0,99900,0
2,99900,1,100050
3,99975,0
1,100050,0
0,100050,1,100200
2,100200,0
3,100200,0
1,100350,0
3,100350,1,100500
0,100500,0
1,100500,0
3,100575,0
2,100650,0
0,100650,1,100800
2,100800,1,101100
1,100800,0
3,100800,1,101025
1,100950,0
0,101100,1,101250
3,101100,1,101175
1,101175,0
3,101250,1,101400
2,101250,1,101400
1,101400,0
0,101400,0
1,101550,1,101700
2,101550,1,101625
2,101700,0
3,101700,0
1,101775,0
3,101850,1,102000
0,101850,1,101925
0,102000,1,102150
2,102000,1,102075
2,102150,0
1,102300,1,102375
3,102300,1,102525
2,102375,0
1,102450,1,102600
0,102450,1,102600
2,102600,0
3,102600,0
2,102750,1,102900
0,102750,1,102825
0,102900,0
1,102900,0
2,102975,0
1,103050,1,103200
3,103050,1,103125
0,103200,0
2,103200,1,103350
3,103200,1,103350
0,103350,0
3,103425,0
2,103425,0
2,103500,1,103650
1,103500,1,103650
0,103650,0
3,103650,0
2,103800,0
1,103800,1,103950
0,103800,1,103950
2,103950,0
1,104025,0
0,104025,0
1,104100,1,104250
3,104100,1,104250
2,104250,0
0,104250,0
2,104400,1,104550
1,104400,0
3,104400,1,104550
1,104550,0
2,104625,0
3,104625,0
0,104700,1,104850
3,104700,1,104850
2,104850,0
1,104850,0
3,105000,0
0,105000,1,105150
1,105000,1,105150
2,105150,0
0,105225,0
1,105225,0
0,105300,1,105450
2,105300,1,105450
1,105450,0
3,105450,0
2,105600,1,105675
3,105600,1,105750
0,105600,1,105675
0,105750,0
2,105750,0
0,105900,1,106050
1,105900,1,105975
3,105900,1,105975
1,106050,0
3,106050,0
0,106200,0
2,106200,1,106275
3,106200,1,106350
0,106275,0
2,106350,0
1,106425,0
3,106500,0
0,106500,1,106650
3,106575,0
1,106650,0
2,106725,0
1,107100,1,107250
2,107125,1,107325
3,107250,1,107325
3,107400,1,107550
1,107425,1,107625
0,107550,1,107625
2,107700,0
0,107700,1,107850
2,107775,0
1,107850,0
1,107925,0
0,108000,1,108225
2,108000,1,108150
3,108000,1,108300
1,108150,1,108225
2,108225,1,108300
1,108300,1,108525
0,108300,1,108375
0,108450,1,108600
3,108450,1,108600
1,108600,1,108750
2,108600,1,108675
0,108675,1,108750
2,108750,1,108900
3,108750,1,108975
0,108900,1,109050
1,108900,1,108975
3,109050,1,109125
1,109050,1,109350
0,109200,1,109500
3,109200,1,109425
2,109350,1,109425
1,109425,1,109500
2,109500,1,109725
3,109500,1,109575
3,109650,1,109800
0,109650,1,109800
2,109800,1,109950
1,109800,1,109875
3,109875,1,109950
1,109950,1,110100
0,109950,1,110175
3,110100,1,110250
2,110100,1,110175
2,110250,1,110550
0,110250,1,110325
3,110400,1,110550
0,110400,1,110625
1,110550,1,110700
2,110625,1,110700
3,110625,1,110700
0,110700,1,110775
0,110850,0
1,110900,0
2,110950,0
3,111000,0
0,111000,0
1,111050,0
2,111100,0
0,111150,0
3,111200,0
0,111250,0
1,111300,0
2,111300,0
3,111350,0
2,111400,0
1,111450,0
0,111500,0
1,111550,0
2,111600,0
3,111600,0
3,111675,0
1,111750,1,111825
0,111750,1,111825
1,111900,0
3,111900,1,111975
1,111975,0
2,112050,1,112125
3,112050,1,112125
2,112200,0
1,112200,1,112275
2,112275,0
1,112350,1,112425
0,112350,1,112425
0,112500,0
2,112500,1,112575
0,112575,0
2,112650,1,112725
1,112650,1,112725
0,112800,1,112950
1,112800,1,113100
3,112800,1,113025
2,112950,1,113025
0,113025,1,113100
2,113100,1,113325
3,113100,1,113175
3,113250,1,113400
1,113250,1,113400
2,113400,1,113550
0,113400,1,113475
3,113475,1,113550
0,113550,1,113700
1,113550,1,113775
3,113700,1,113850
2,113700,1,113775
1,113850,1,113925
2,113850,1,114150
3,114000,1,114300
1,114000,1,114225
0,114150,1,114225
2,114225,1,114300
0,114300,1,114525
1,114300,1,114375
1,114450,1,114600
3,114450,1,114600
0,114600,1,114750
2,114600,1,114675
1,114675,1,114750
2,114750,1,114900
3,114750,1,114975
1,114900,1,115050
0,114900,1,114975
0,115050,1,115350
3,115050,1,115125
1,115200,1,115350
3,115200,1,115425
2,115350,1,115500
0,115425,1,115500
1,115425,1,115500
3,115500,1,115575
3,115650,0
2,115700,0
1,115750,0
0,115800,0
3,115800,0
2,115850,0
1,115900,0
3,115950,0
0,116000,0
3,116050,0
2,116100,0
1,116100,0
0,116150,0
1,116200,0
2,116250,0
3,116300,0
2,116350,0
1,116400,0
0,116400,0
